Wall time,Step,Value
1622988832.506478,5,0.6399999856948853
1622988881.442618,18,0.6800000071525574
1622988904.284538,24,0.6399999856948853
1622988965.043169,40,0.6000000238418579
1622988972.683385,42,0.6800000071525574
1622988984.213861,45,0.6399999856948853
1622989014.628507,53,0.6800000071525574
1622989025.836708,56,0.6800000071525574
1622989083.248636,71,0.6399999856948853
1622989094.796172,74,0.6399999856948853
1622989171.97928,94,0.6800000071525574
1622989203.245565,102,0.6800000071525574
1622989218.468561,106,0.6800000071525574
1622989295.0575,126,0.6800000071525574
1622989344.245732,139,0.6800000071525574
1622989405.503142,155,0.6800000071525574
1622989416.95828,158,0.6800000071525574
1622989451.490703,167,0.6800000071525574
1622989493.687406,178,0.6800000071525574
1622989512.977475,183,0.6399999856948853
1622989520.523558,185,0.6800000071525574
1622989524.323752,186,0.6800000071525574
1622989539.558513,190,0.6399999856948853
1622989605.299559,207,0.6399999856948853
1622989666.049262,223,0.6800000071525574
1622989688.782722,229,0.6399999856948853
1622989707.79992,234,0.6800000071525574
1622989764.647772,249,0.6399999856948853
1622989788.004508,255,0.6800000071525574
1622989807.484153,260,0.6800000071525574
1622989834.347294,267,0.6399999856948853
1622989849.653614,271,0.6800000071525574
1622989857.333203,273,0.6800000071525574
1622989929.56534,292,0.6800000071525574
1622989990.552167,308,0.6800000071525574
1622989998.206994,310,0.6800000071525574
1622990028.604467,318,0.6800000071525574
1622990074.304056,330,0.6800000071525574
1622990108.979426,339,0.6000000238418579
1622990140.204939,347,0.6399999856948853
1622990202.059696,363,0.6000000238418579
1622990217.718483,367,0.5600000023841858
1622990426.508161,421,0.6399999856948853
1622990430.396703,422,0.6399999856948853
1622990495.457195,439,0.6800000071525574
1622990507.244531,442,0.6399999856948853
1622990518.903572,445,0.6399999856948853
1622990576.947887,460,0.6000000238418579
1622990588.509472,463,0.6800000071525574
1622990592.402367,464,0.6800000071525574
1622990631.16459,474,0.6000000238418579
1622990697.898357,491,0.6399999856948853
1622990705.780112,493,0.6399999856948853
1622990788.899221,514,0.6399999856948853
1622990800.660985,517,0.6800000071525574
1622990855.179494,531,0.6399999856948853
1622990874.374888,536,0.6399999856948853
